SK_ID_CURR,TARGET,SCORE
107457,0,0.5560123
107458,0,0.48465377
107459,0,0.8710164
107461,0,0.54407245
107462,0,0.81633383
107463,0,0.7692952
107466,0,0.57930005
107468,0,0.4899732
107469,0,0.5452535
107471,0,0.13719827
107472,0,0.8009755
107473,0,0.3748262
107474,0,0.80574703
107476,0,0.7227268
107477,0,0.6605346
107479,0,0.6806016
107480,0,0.66393596
107481,0,0.5972084
107482,0,0.68879783
107484,0,0.65949583
107485,0,0.50385284
107487,0,0.51633537
107488,0,0.741569
107489,0,0.7008692
107491,0,0.7311969
107492,0,0.71933854
107493,0,0.722312
107495,0,0.6967943
107496,0,0.76564765
107497,0,0.4886272
107498,0,0.16391951
107504,0,0.67841685
107505,0,0.47490406
107506,0,0.5396672
107507,0,0.5200261
107508,0,0.5692427
107511,0,0.79859585
107512,1,0.5670639
107513,0,0.6731181
107516,0,0.6456281
107517,0,0.7942823
107518,0,0.83493006
107519,0,0.756109
107523,0,0.19810969
107524,0,0.60387135
107525,0,0.26434487
107528,0,0.7867935
107529,0,0.5027002
107531,0,0.40338677
107533,1,0.20420235
107536,0,0.64551604
107537,0,0.3458054
107538,0,0.11787593
107539,0,0.69825256
107540,0,0.8715508
107541,0,0.64474356
107542,0,0.5435991
107543,0,0.5596616
107544,0,0.6791867
107546,0,0.8889915
107547,0,0.31036848
107548,0,0.5948705
107549,0,0.5960579
107550,0,0.45903784
107551,0,0.64729595
107552,1,0.2776572
107553,0,0.695098
107555,0,0.79762137
107557,0,0.60267437
107558,0,0.7460357
107560,0,0.5422038
107562,0,0.45943618
107565,0,0.60241723
107567,0,0.06905991
107569,0,0.3766148
107570,0,0.39393604
107572,0,0.64630437
107573,0,0.7261841
107574,0,0.43191332
107575,0,0.28948748
107576,0,0.27233225
107577,0,0.7523386
107578,0,0.35492867
107579,0,0.76498055
107580,0,0.6536382
107581,1,0.34301955
107582,0,0.20196879
107583,0,0.58309484
107584,0,0.5899737
107585,0,0.5699128
107586,0,0.8473599
107587,0,0.74619937
107588,0,0.35302418
107589,0,0.8714321
107592,1,0.517678
107593,1,0.17876518
107594,0,0.7607955
107596,0,0.75374603
107598,0,0.7442318
107599,0,0.1548822
107600,0,0.6542802
107601,0,0.46948063
107603,0,0.5113685
107604,0,0.6496002
107605,0,0.7664318
107607,0,0.3054406
107608,0,0.4584418
107609,0,0.2797805
107610,0,0.6437
107611,0,0.37861252
107612,0,0.70574164
107614,0,0.71788406
107615,0,0.39138824
107616,0,0.26696163
107617,0,0.66520655
107618,0,0.6831832
107619,0,0.5716344
107620,0,0.68873924
107621,0,0.6495929
107622,0,0.39466697
107623,0,0.6017972
107624,0,0.85765153
107627,0,0.72112775
107628,0,0.7840894
107629,0,0.57155854
107631,0,0.6152507
107632,0,0.6956476
107633,0,0.2801748
107634,1,0.11684388
107637,0,0.7962233
107638,0,0.34873903
107639,0,0.6325562
107640,0,0.7240523
107641,1,0.23508936
107643,0,0.5924449
107644,0,0.3578756
107646,0,0.7858918
107649,0,0.256173
107650,0,0.8618592
107651,0,0.2842794
107653,0,0.77551997
107654,0,0.78175914
107656,0,0.6313073
107657,0,0.7889359
107658,0,0.7450732
107659,0,0.49998897
107661,0,0.319005
107662,0,0.4536848
107663,1,0.38599163
107664,0,0.55884546
107665,0,0.68289286
107666,0,0.4473735
107667,0,0.6940471
107669,0,0.70608103
107671,0,0.67697763
107673,0,0.29887056
107675,0,0.75757843
107676,0,0.67275846
107678,0,0.36586654
107679,0,0.46130615
107681,0,0.24706155
107685,0,0.36827236
107686,0,0.60179925
107687,0,0.74887735
107689,0,0.5565059
107690,0,0.23867697
107693,1,0.4824301
107694,0,0.3024661
107696,0,0.79102963
107697,0,0.8865417
107698,0,0.7422677
107699,0,0.7233776
107700,0,0.80217105
107701,0,0.49362755
107704,1,0.6752964
107705,0,0.79322904
107706,0,0.48676533
107707,1,0.6291821
107708,0,0.26718783
107711,0,0.26915777
107712,0,0.5710894
107713,0,0.7915592
107714,0,0.39698303
107716,0,0.72498995
107717,0,0.3244205
107718,1,0.3043905
107719,1,0.6055198
107722,0,0.6041704
107723,0,0.6888912
107724,0,0.21283132
107726,0,0.40855503
107729,0,0.4991644
107730,0,0.6024388
107731,0,0.49074537
107732,0,0.4881329
107735,0,0.8385203
107737,0,0.27184224
107738,0,0.7832374
107742,1,0.13929117
107743,0,0.5143603
107744,0,0.6038153
107745,0,0.22067916
107748,0,0.35359913
107750,0,0.556944
107752,0,0.8365963
107753,0,0.7912977
107754,0,0.66959864
107756,0,0.80556613
107757,0,0.75176835
107758,0,0.75196135
107759,0,0.5847219
107760,0,0.8549131
107761,0,0.7976421
107762,0,0.7798994
107763,0,0.5130907
107764,0,0.46739346
107766,0,0.67934513
107767,0,0.81147045
107769,0,0.42542917
107770,0,0.6711012
107771,0,0.7682158
107772,0,0.81428933
107773,0,0.778035
107774,1,0.5053934
107777,0,0.82084674
107779,1,0.23984027
107781,1,0.45192862
107783,0,0.42985958
107786,0,0.49701113
107787,0,0.430008
107788,0,0.8106437
107789,0,0.8009371
107791,0,0.3204115
107792,0,0.67298734
107793,0,0.6814776
107794,0,0.4949569
107795,0,0.45174265
107796,0,0.51795745
107797,0,0.5260123
107798,0,0.5944097
107800,0,0.64525807
107802,0,0.6458834
107803,0,0.2567746
107804,0,0.4697619
107805,0,0.7977185
107808,0,0.6524222
107809,0,0.7072569
107810,0,0.46061987
107812,0,0.68306977
107813,0,0.45182526
107816,0,0.51254034
107818,0,0.288732
107819,0,0.56258
107821,0,0.7597083
107823,0,0.7771236
107824,0,0.48618853
107825,0,0.43134737
107827,0,0.42382324
107828,0,0.5783466
107829,0,0.73582894
107830,0,0.41383618
107831,0,0.33223903
107832,0,0.30755812
107834,0,0.4230643
107835,0,0.49284863
107836,0,0.92819405
107840,0,0.27961165
107841,0,0.1041646
107842,0,0.6223089
107844,0,0.4592167
107845,0,0.8690056
107846,0,0.79517543
107848,0,0.7708944
107851,0,0.5322348
107852,0,0.50521225
107853,0,0.63415104
107855,1,0.21462524
107856,0,0.7529912
107857,0,0.6995479
107858,0,0.20384705
107859,0,0.20084554
107860,0,0.61264014
107861,0,0.7643395
107864,0,0.8758943
107866,1,0.08427137
107868,0,0.3342921
107869,0,0.8516224
107870,0,0.20450741
107872,0,0.46602523
107873,0,0.57918596
107875,0,0.4168039
107876,0,0.6494847
107877,1,0.24824345
107878,0,0.55625653
107879,0,0.6933193
107880,0,0.39094257
107881,0,0.7691595
107882,0,0.7977307
107884,0,0.5934298
107885,0,0.7596922
107886,0,0.6042844
107888,0,0.78052014
107889,0,0.45763582
107890,0,0.5183409
107891,0,0.7573339
107892,0,0.66316557
107893,0,0.54360914
107895,0,0.38740414
107896,0,0.6194244
107897,0,0.74245036
107899,0,0.79112786
107900,0,0.4387344
107902,0,0.7899762
107903,0,0.5056311
107904,0,0.25744635
107905,0,0.14607626
107906,0,0.6938971
107907,0,0.9219041
107909,0,0.53867257
107910,0,0.39310902
107911,0,0.31407702
107912,0,0.46963257
107914,0,0.6066055
107916,0,0.43891335
107917,1,0.16554457
107918,0,0.6756399
107919,0,0.43825763
107920,0,0.64015085
107922,0,0.7584254
107923,0,0.76869917
107926,0,0.5953554
107928,0,0.7750298
107929,0,0.8106326
107930,0,0.7130417
107932,0,0.7727173
107933,0,0.64825773
107935,0,0.7167003
107936,0,0.68784094
107937,0,0.58751297
107938,0,0.7233094
107940,0,0.75182086
107941,0,0.705873
107942,0,0.34949446
107943,0,0.85276455
107944,0,0.8513127
107945,0,0.15962452
107946,0,0.7388465
107947,0,0.361893
107948,0,0.7712965
107949,0,0.692672
107950,0,0.82726
107951,0,0.37986517
107952,0,0.64005595
107953,0,0.77341133
107954,0,0.22635072
107956,0,0.8420454
107957,1,0.55357313
107958,0,0.42732692
107959,0,0.8087419
107960,0,0.7836872
107963,0,0.8233875
107964,0,0.58430827
107965,0,0.6749747
107966,0,0.65590656
107967,0,0.7793335
107968,1,0.28294122
107970,0,0.29886776
107971,0,0.599084
107972,0,0.83253604
107973,0,0.7462107
107974,0,0.6692318
107975,0,0.66315794
107976,0,0.8948568
107979,1,0.21057886
107981,0,0.7059201
107982,0,0.72979397
107983,0,0.5946864
107985,0,0.66735035
107987,0,0.3456412
107988,0,0.4136122
107990,0,0.629949
107991,0,0.76195985
107992,0,0.5122882
107994,0,0.6552964
107995,0,0.66713095
107997,0,0.5230367
107999,0,0.48542613
108004,0,0.28393245
108005,0,0.7353854
108007,0,0.8213173
108008,1,0.15965134
108012,0,0.8547956
108013,0,0.34260482
108014,0,0.23961884
108015,0,0.687054
108017,0,0.60494465
108019,0,0.53917515
108020,0,0.4226796
108021,0,0.47912508
108023,0,0.44322717
108024,0,0.6926466
108025,0,0.5744528
108028,0,0.77824235
108029,0,0.44088435
108030,0,0.3709036
108031,0,0.61407286
108032,0,0.5966944
108033,0,0.20783067
108034,0,0.66258776
108036,0,0.46841687
108037,0,0.7945789
108039,0,0.75419647
108040,0,0.3803978
108042,0,0.702065
108043,0,0.69860864
108047,0,0.844987
108048,0,0.77325386
108049,0,0.79333764
108050,0,0.5509656
108051,1,0.41352516
108052,0,0.7693828
108053,0,0.26870823
108055,0,0.66230047
108057,0,0.7299206
108058,0,0.59283626
108059,0,0.7101857
108060,0,0.6338705
108061,0,0.30465716
108062,0,0.4964617
108063,0,0.16247123
108065,0,0.3986109
108066,0,0.65296566
108068,0,0.43473083
108072,0,0.72805214
108074,0,0.520524
108075,0,0.81555915
108076,0,0.41459566
108078,0,0.5784176
108080,0,0.4565953
108081,0,0.3033867
108083,0,0.5758677
108084,0,0.553115
108085,0,0.26322687
108086,0,0.70575464
108087,0,0.49524713
108088,0,0.2916366
108091,0,0.5171069
108093,0,0.9069569
108095,0,0.7845541
108096,0,0.5968122
108097,0,0.6983706
108098,0,0.80362034
108100,0,0.3851378
108101,0,0.7200284
108102,0,0.7701765
108103,0,0.5418241
108105,0,0.74360645
108107,0,0.34649885
108108,0,0.583483
108110,0,0.8248148
108113,0,0.66509604
108115,0,0.6416146
108116,0,0.499035
108117,1,0.37445754
108119,0,0.26421982
108121,1,0.32880384
108123,0,0.7692492
108124,0,0.41187346
108125,0,0.54379165
108126,0,0.22323084
108127,0,0.5056416
108131,1,0.70390373
108133,0,0.88277876
108136,0,0.7017064
108137,0,0.8781665
108138,0,0.692739
108139,0,0.80338395
108140,0,0.6108023
108144,0,0.72042525
108146,0,0.6676393
108147,1,0.34353137
108148,0,0.89538705
108150,1,0.23335952
108151,0,0.4859773
108152,0,0.6379771
108153,0,0.32875866
108154,1,0.71251655
108156,0,0.87697595
108158,0,0.48717868
108159,0,0.5850328
108160,0,0.81730825
108161,0,0.5904523
108162,0,0.77244186
108164,0,0.19054955
108165,0,0.53279823
108166,0,0.67851007
108167,0,0.30407733
108169,0,0.8772999
108172,0,0.15867311
108173,1,0.16960138
108174,0,0.9003416
108175,0,0.730539
108176,0,0.754949
108178,0,0.6756877
108179,0,0.4564091
108181,0,0.5478091
108182,0,0.5672579
108186,0,0.49028623
108188,0,0.6954316
108189,0,0.6122912
108190,0,0.16680747
108191,0,0.4431597
108193,0,0.7099873
108194,0,0.8501638
108197,0,0.76188266
108198,0,0.48190987
108200,0,0.39828807
108201,1,0.71478593
108202,0,0.68124574
108203,0,0.3117941
108204,0,0.77360713
108205,0,0.8102207
108206,1,0.21104586
108208,0,0.5218487
108209,0,0.57285076
108210,0,0.58225167
108211,0,0.7284036
108213,0,0.70276827
108215,0,0.38041264
108216,0,0.5563035
108217,0,0.5440897
108220,0,0.9430551
108222,0,0.29087335
108223,0,0.6861644
108225,0,0.72965336
108226,0,0.56126595
108227,1,0.6321287
108228,0,0.6273594
108229,0,0.92217475
108230,0,0.6280523
108231,0,0.7555613
108232,0,0.66387856
108233,0,0.7506782
108234,0,0.6848561
108235,0,0.43778348
108237,0,0.28813392
108238,0,0.8130758
108241,1,0.5310582
108242,0,0.3564157
108245,0,0.6758295
108246,1,0.32897907
108247,0,0.8511864
108248,0,0.8403935
108250,0,0.7490219
108252,0,0.8013756
108253,0,0.5888983
108255,1,0.5658617
108256,0,0.75392354
108257,0,0.3050372
108259,0,0.365588
108261,0,0.7330805
108262,0,0.6779175
108263,0,0.14082378
108264,0,0.8758744
108265,0,0.50106156
108266,0,0.75323194
108267,0,0.7456151
108268,0,0.83042854
108269,0,0.6273005
108270,0,0.8328347
108271,0,0.7741056
108272,0,0.5633724
108273,0,0.73384
108275,0,0.8006371
108276,0,0.38772494
108277,0,0.8119438
108278,0,0.40133035
108279,0,0.13926047
108281,0,0.26445228
108282,0,0.7780932
108283,0,0.74409956
108284,0,0.29760945
108285,0,0.7707912
108286,0,0.67644167
108288,0,0.9060218
108290,0,0.5006976
108291,0,0.7405916
108293,0,0.71171993
108294,0,0.75522286
108296,0,0.3398288
108297,0,0.75396514
108299,0,0.6741181
108300,0,0.3632483
108301,0,0.85637283
108302,0,0.2782728
108303,0,0.8766025
108304,0,0.6431788
108305,0,0.80425394
108306,0,0.72960293
108307,1,0.17768967
108308,0,0.72000253
108309,0,0.665189
108311,0,0.36699164
108312,0,0.741909
108313,0,0.88455003
108315,0,0.2305829
108316,0,0.5642679
108317,0,0.5007651
108318,0,0.7170614
108320,0,0.58118415
108321,0,0.61384356
108323,0,0.6128818
108324,0,0.26000673
108325,0,0.7578485
108326,0,0.3320346
108328,0,0.71612775
108329,0,0.7932162
108334,0,0.8211772
108335,0,0.7812549
108336,1,0.25494426
108338,0,0.38743228
108339,0,0.72234607
108340,0,0.67689085
108341,0,0.64200366
108342,0,0.652102
108344,0,0.9066249
108345,0,0.3758796
108347,0,0.5073662
108348,0,0.65434706
108350,0,0.56692326
108351,0,0.83812433
108354,0,0.7682829
108355,0,0.56676435
108357,0,0.8903367
108358,0,0.22942299
108359,0,0.39294755
108360,0,0.36345285
108364,0,0.6177132
108365,0,0.7244085
108367,0,0.7396009
108368,0,0.6656845
108369,0,0.84418297
108370,0,0.7378086
108373,0,0.59623015
108374,0,0.85111314
108375,0,0.8042904
108376,0,0.52870774
108379,0,0.698027
108380,0,0.60678697
108384,0,0.73768055
108385,0,0.7776325
108386,0,0.75006807
108387,1,0.60446763
108388,0,0.618505
108392,0,0.48302317
108393,0,0.8570838
108395,0,0.8434928
108397,0,0.59723103
108398,0,0.3411544
108400,0,0.70829654
108402,0,0.21479714
108404,0,0.7754679
108405,0,0.40327072
108406,0,0.6930826
108409,0,0.87312543
108410,0,0.47581667
108413,0,0.2619195
108414,0,0.60231525
108415,0,0.5731479
108417,0,0.73610413
108418,0,0.38566196
108420,0,0.8567188
108422,0,0.4206096
108424,0,0.81477654
108425,0,0.8559971
108427,0,0.4918123
108428,0,0.860902
108429,0,0.8486229
108430,0,0.7077997
108431,0,0.8363712
108433,0,0.8336756
108434,1,0.27767944
108439,0,0.8237641
108440,1,0.7263305
108443,0,0.40252507
108444,0,0.3638227
108446,0,0.7968783
108447,1,0.29563683
108450,1,0.27779043
108451,0,0.2801094
108452,0,0.6290257
108453,0,0.7843604
108455,0,0.64527345
108456,0,0.76668894
108457,0,0.5432983
108458,0,0.8189368
108461,0,0.6475566
108462,0,0.52509093
108463,0,0.4953227
108464,0,0.8111063
108468,0,0.48641634
108470,0,0.6630457
108472,1,0.15953183
108475,0,0.8088137
108477,0,0.78796506
108478,0,0.33095545
108480,0,0.8647091
108481,0,0.18372852
108484,1,0.2400583
108490,0,0.8514285
108492,0,0.5361171
108494,0,0.6361047
108495,0,0.5922891
108496,0,0.6550992
108498,0,0.7473309
108499,0,0.32986784
108500,0,0.3201285
108502,0,0.7667837
108503,0,0.4795121
108504,1,0.4340428
108505,0,0.75257015
108507,0,0.66713476
108509,0,0.7495184
108512,0,0.18145788
108513,0,0.6949318
108515,0,0.80957335
108516,0,0.42601603
108518,1,0.39650267
108520,0,0.37114942
108521,0,0.27199072
108523,0,0.6985254
108525,0,0.7509994
108526,0,0.76757324
108527,0,0.3422348
108528,0,0.119093716
108529,0,0.658424
108530,0,0.29446882
108531,0,0.650877
108532,0,0.51815075
108533,0,0.7399126
108535,0,0.58039296
108536,1,0.5227071
108538,0,0.66221267
108539,0,0.15058714
108540,0,0.83685434
108541,0,0.5192933
108542,0,0.6391839
108543,0,0.48581022
108544,0,0.8084895
108545,0,0.8818599
108546,0,0.6263879
108547,0,0.46517992
108549,0,0.34820908
108550,0,0.88638395
108551,0,0.74945784
108552,0,0.804318
108553,0,0.7696149
108556,0,0.7907445
108557,0,0.30492783
108558,0,0.8268792
108560,0,0.7545131
108561,0,0.6176431
108563,0,0.35841268
108565,0,0.7985182
108567,0,0.90175587
108568,0,0.78745073
108570,0,0.6818799
108573,0,0.24551582
108574,0,0.55548894
108575,0,0.7914982
108576,0,0.4094373
108577,0,0.3108155
108580,1,0.5976629
108581,0,0.8865727
108582,0,0.67447555
108585,0,0.71221924
108586,0,0.39410192
108587,0,0.29250515
108588,0,0.2269873
108589,0,0.20140111
108590,0,0.66805935
108591,0,0.6149434
108593,0,0.28546906
108597,0,0.46602124
108598,0,0.69504833
108599,0,0.31583047
108601,0,0.7173772
108603,1,0.22088575
108604,0,0.73888254
108605,0,0.5204733
108606,0,0.67657423
108607,0,0.73209757
108608,0,0.3117352
108610,0,0.44228125
108611,0,0.36910653
108612,0,0.7680581
108614,0,0.67380166
108615,0,0.8271003
108617,0,0.57475907
108619,0,0.6841759
108621,0,0.30525076
108622,1,0.12231344
108623,0,0.428945
108624,0,0.6808058
108625,0,0.7209408
108626,0,0.7409667
108628,0,0.6464493
108631,0,0.6326642
108632,0,0.37760508
108633,0,0.75275636
108635,0,0.7021886
108636,1,0.47882003
108637,0,0.75257826
108639,0,0.7910602
108640,0,0.6402478
108641,0,0.29349256
108642,0,0.5653967
108644,0,0.3838327
108648,0,0.67395127
108650,0,0.54162514
108651,0,0.72722065
108652,0,0.2940805
108657,0,0.5470794
108658,0,0.8560877
108659,0,0.40625387
108660,0,0.5346868
108661,0,0.5451629
108662,0,0.20466655
108664,0,0.3205133
108665,0,0.50713646
108666,0,0.6345051
108669,0,0.7279625
108670,0,0.7898078
108673,0,0.4137578
108674,0,0.6071825
108675,0,0.52705085
108676,0,0.51148736
108677,0,0.85688734
108678,0,0.76637936
108680,0,0.5060052
108681,0,0.67096615
108683,0,0.68422556
108684,0,0.72729254
108685,0,0.7488816
108686,1,0.37369686
108687,0,0.6299063
108689,0,0.8246304
108694,1,0.52635336
108696,0,0.57112396
108697,0,0.45376313
108698,0,0.37271655
108700,0,0.8883005
108701,0,0.7094295
108702,0,0.5123915
108703,0,0.78296626
108705,1,0.38500905
108706,0,0.4494673
108712,0,0.5713359
108713,0,0.7489786
108714,1,0.15866077
108715,0,0.50778615
108716,0,0.6787925
108717,0,0.26867008
108719,1,0.53247815
108721,1,0.21760654
108722,0,0.8539254
108724,0,0.7030617
108725,0,0.5427877
108726,0,0.8816807
108727,0,0.3744974
108730,0,0.8047616
108732,0,0.5981096
108734,0,0.26343703
108735,0,0.7783856
108736,0,0.86950964
108738,0,0.7984692
108743,0,0.101506054
108744,0,0.67976177
108745,0,0.5493839
108746,0,0.3736778
108747,0,0.65277505
108749,0,0.47234
108750,0,0.29989564
108751,0,0.7851428
108752,1,0.12948573
108753,0,0.46174955
108754,0,0.7088332
108755,0,0.37912792
108757,0,0.6391517
108758,0,0.6543139
108759,0,0.63880366
108761,0,0.4488663
108762,0,0.38964725
108764,0,0.66516924
108765,0,0.2948447
108766,0,0.43035233
108768,0,0.56781304
108770,1,0.27193904
108771,0,0.81348884
108772,0,0.77172637
108773,0,0.29928786
108774,0,0.70163983
108775,0,0.43331504
108776,0,0.73798037
108777,0,0.7003906
108778,1,0.33803803
108780,0,0.6809102
108781,0,0.71804464
108782,0,0.77566534
108783,0,0.20758188
108784,0,0.65241444
108785,0,0.7769041
108787,0,0.44446123
108789,1,0.24057066
108790,1,0.45637536
108792,0,0.7137182
108793,0,0.4404016
108794,0,0.46816432
108796,0,0.34481305
108797,0,0.5894424
108798,0,0.45810306
108799,0,0.81176674
108803,0,0.25532037
108804,0,0.345235
108805,0,0.7371145
108806,0,0.33197522
108808,0,0.19450903
108809,0,0.83983916
108812,0,0.5971296
108815,0,0.74752164
108817,0,0.6491389
108818,0,0.8222922
108819,0,0.6765802
108820,0,0.7707288
108821,0,0.5373523
108823,0,0.64454406
108824,0,0.48010254
108827,0,0.74055386
108828,0,0.7744089
108829,0,0.38833374
108831,0,0.5443523
108832,0,0.8746948
108835,0,0.81664145
108836,0,0.770165
108837,0,0.63352334
108838,0,0.5990133
108840,1,0.63965017
108841,0,0.7631552
108842,0,0.7195099
108843,0,0.3566183
108844,0,0.67783463
108845,0,0.6061582
108847,0,0.64051247
108848,0,0.2898329
108849,0,0.38869095
108853,0,0.8546678
108855,1,0.26499408
108856,0,0.2555824
108857,0,0.38911045
108858,0,0.4628507
108859,0,0.1397233
108860,0,0.5669166
108861,0,0.76561904
108862,0,0.8434646
108863,0,0.256445
108864,0,0.41076308
108866,0,0.54472816
108867,0,0.6828196
108868,0,0.5077485
108869,0,0.88931537
108870,0,0.5124793
108871,0,0.71608233
108872,0,0.6193996
108875,0,0.48453242
108876,0,0.7854769
108877,0,0.7220029
108878,0,0.3479606
108879,0,0.90807617
108880,0,0.717932
108881,0,0.31924862
108882,0,0.5262965
108883,0,0.5105486
108884,0,0.8096882
108888,0,0.72457755
108889,0,0.5614108
108891,0,0.6132628
108892,0,0.28570706
108894,0,0.34862542
108896,0,0.73092747
108897,0,0.5619807
108898,0,0.859108
108899,0,0.5851252
108902,1,0.11832672
108903,0,0.8272903
108905,0,0.474288
108906,0,0.57633656
108907,0,0.29897594
108909,1,0.297175
108915,0,0.37110043
108916,0,0.67792165
108917,0,0.6524895
108919,0,0.6070931
108921,0,0.6428075
108923,0,0.538228
108924,0,0.7648074
108926,0,0.3575595
108927,0,0.72783935
108928,0,0.70267427
108931,0,0.667544
108932,0,0.44768816
108933,0,0.3873843
108934,0,0.6212033
108935,0,0.9054917
108936,0,0.17081946
108939,0,0.5393455
108940,0,0.71819973
108942,0,0.7113793
108944,0,0.5262932
108949,0,0.8413855
108950,0,0.7110473
108951,0,0.6519201
108952,0,0.7377921
108954,0,0.25950152
108955,0,0.58826447
108960,0,0.6262475
108962,1,0.53172886
108963,0,0.8115535
108964,0,0.3994822
108966,0,0.29174453
108968,0,0.69290364
108971,0,0.7520696
108972,0,0.72021943
108973,0,0.8961148
108975,0,0.6686244
108976,0,0.86690164
108979,0,0.3288654
108980,0,0.54801416
108983,0,0.78793675
108984,0,0.76108813
108988,0,0.59617835
108994,0,0.7695191
108996,0,0.41956806
108997,0,0.3504811
108998,0,0.59534025
108999,0,0.76890516
109002,0,0.32445472
109003,0,0.6683421
109004,0,0.79043204
109006,0,0.8125046
109007,0,0.10878748
109008,0,0.16876847
109010,0,0.7667552
109011,0,0.6718293
109013,0,0.6472665
109016,0,0.8714465
109017,1,0.80446714
109019,0,0.7876885
109020,0,0.8056664
109022,0,0.49472696
109023,1,0.34576333
109024,0,0.8585242
109025,0,0.792568
109026,0,0.6018207
109027,0,0.65638673
109028,1,0.13248187
109029,0,0.6399435
109031,0,0.7980977
109033,0,0.5777488
109034,0,0.62764674
109035,0,0.70405364
109036,0,0.77627856
109038,0,0.3517108
109039,0,0.6374583
109043,0,0.34121555
109045,0,0.7906311
109047,0,0.64382815
109048,0,0.5878179
109049,0,0.7077252
109050,0,0.77094537
109051,0,0.6269327
109052,0,0.6511382
109053,0,0.50792706
109054,0,0.716335
109055,1,0.28659612
109057,0,0.71591306
109058,0,0.8165351
109059,0,0.44468576
109060,0,0.23565418
109061,0,0.78343934
109062,0,0.61886036
109063,0,0.63183993
109065,0,0.62272936
109067,0,0.867287
109069,0,0.664014
109071,0,0.74154353
109072,0,0.5318402
109074,0,0.27337605
109076,0,0.77703923
109078,0,0.62676877
109079,0,0.47167784
109080,0,0.50572
109081,0,0.6184559
109082,0,0.5996199
109083,1,0.28899848
109085,0,0.8217417
109087,0,0.24909866
109088,0,0.6652713
109089,0,0.7192334
109090,0,0.24784493
109091,0,0.20486736
109094,0,0.6004842
109095,0,0.6053652
109096,0,0.5265647
109098,0,0.49288863
109102,0,0.72019804
109103,0,0.488128
109104,0,0.7514976
109105,0,0.5706737
109106,0,0.7724192
109107,0,0.36894917
109108,0,0.20008224
109113,0,0.77922136
109115,0,0.84748477
109118,0,0.6111738
109119,0,0.56858003
109120,0,0.6321008
109121,0,0.78473705
109122,0,0.43865913
109123,0,0.87198067
109124,0,0.19353616
109125,0,0.85119927
109128,0,0.633099
109129,0,0.5099412
109130,0,0.6610616
109131,0,0.44767982
109132,0,0.5555472
109133,0,0.8427114
109134,0,0.6670197
109135,0,0.69350195
109136,0,0.700077
109137,0,0.8082178
109138,0,0.4658051
109139,0,0.771181
109140,0,0.8719667
109141,0,0.535712
109142,0,0.74381256
109143,0,0.9306795
109144,0,0.8451309
109145,1,0.57414234
109147,0,0.4466145
109148,1,0.29763466
109149,0,0.2736668
109150,0,0.7179939
109151,0,0.7683623
109153,1,0.20971406
109155,0,0.5382147
109156,0,0.57965124
109157,1,0.6960725
109160,0,0.73726726
109161,0,0.5323715
109163,0,0.42677402
109165,0,0.55785406
109166,0,0.8823128
109170,1,0.30564904
109171,0,0.72379285
109172,0,0.79594207
109173,0,0.7144757
109174,0,0.6638843
109175,0,0.7279511
109176,0,0.8833922
109177,0,0.88123703
109178,0,0.78530484
109181,0,0.3367061
109182,0,0.72956014
109185,0,0.8084053
109186,0,0.621263
109187,0,0.32724935
109188,0,0.7140833
109194,0,0.8091676
109195,0,0.83204365
109199,0,0.7537403
109200,0,0.77577686
109201,0,0.29470503
109203,0,0.38466257
109204,0,0.87481904
109205,0,0.557211
109207,0,0.5519982
109209,0,0.67545795
109211,0,0.7833841
109212,0,0.63958967
109213,0,0.41251314
109216,0,0.54588073
109217,0,0.48609346
109218,0,0.7414005
109219,0,0.5229631
109220,0,0.177396
109222,0,0.6669629
109223,0,0.18893397
109225,1,0.090432644
109226,0,0.88305134
109227,0,0.25287873
109228,0,0.651952
109229,0,0.86751705
109230,0,0.2114529
109231,0,0.7341076
109232,0,0.26968545
109233,0,0.6946386
109234,0,0.74637556
109235,0,0.45565534
109239,0,0.52955914
109240,0,0.75499165
109241,0,0.70131844
109242,0,0.5758002
109243,1,0.39811176
109245,0,0.9003521
109246,0,0.7081404
109247,0,0.55689
109248,0,0.674317
109250,0,0.45556158
109251,0,0.72280824
109252,0,0.71995056
109253,1,0.65524167
109254,0,0.7193472
109255,0,0.2848307
109256,0,0.5675837
109257,0,0.826873
109258,0,0.6701244
109259,1,0.3871143
109260,0,0.30388552
109262,0,0.7457496
109263,0,0.7772496
109264,0,0.61987203
109265,0,0.4144079
109266,1,0.33799052
109267,0,0.8390914
109268,0,0.5028572
109269,0,0.67953336
109270,1,0.15381539
109271,0,0.88385546
109275,1,0.361471
109277,0,0.55914927
109278,0,0.6897824
109279,0,0.3928362
109280,0,0.49790126
109283,0,0.8622426
109284,0,0.5805298
109285,0,0.5088644
109286,1,0.1569007
109289,0,0.686266
109290,0,0.51549333
109291,0,0.84242404
109292,0,0.6503664
109293,0,0.38622874
109294,0,0.7119583
109295,0,0.5781698
109296,0,0.69469684
109299,0,0.6422271
109300,0,0.43489105
109301,0,0.7866725
109302,0,0.2852441
109303,0,0.8753971
109304,0,0.7380921
109305,0,0.37788945
109307,0,0.37657863
109310,0,0.6156337
109311,0,0.8279234
109313,0,0.4554553
109314,0,0.7172765
109316,0,0.9018626
109317,0,0.7102878
109318,0,0.36485046
109319,0,0.31841332
109320,0,0.7960449
109323,0,0.4660316
109324,0,0.49962604
109326,0,0.7452662
109327,1,0.7143035
